iso3,year0,year1,broad_sector,employment_share_0,employment_share_1,productivity_0,productivity_1,contribution_productivity_0,contribution_productivity_1,within,structural_change,short_series,country_productivity_0,country_productivity_1,country_actual_change,country_decomposed_change,country,country_exists_pre,depth_score_pre,agreement_type_pre,reciprocal_pre,fta_or_deeper_pre,nonreciprocal_only_pre,reciprocal_trade_share_pre,reciprocal_gdp_share_pre,gdp_african_pre,gdpcap_african_pre,pop_african_pre,wto_african_pre,gatt_african_pre,reciprocal_post,country_exists_post,treatment_status,reciprocal_interval
SWZ,1993,1996,Services,0.5865165358830509,0.5906647903695267,80.62728786255451,85.05599793172826,47.289238062676766,50.23958699179568,0.0435947209464473,0.0187947158469416,False,94.72331126909832,100.90578767148254,0.0652687951841177,0.0652687951841176,Eswatini,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,1357189.76,1.465,926.224,0.0,1.0,0.0,True,never_reciprocal,0
SWZ,1996,1999,Agriculture,0.1586546601723878,0.1551254703301293,65.61962698215028,76.28200194956878,10.410859619491902,11.833281430150704,0.1624875888172735,-0.0258589277223098,False,100.90578767148254,104.40664213957334,0.0346942880966201,0.0346942880966201,Eswatini,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,1602741.76,1.628,984.506,1.0,1.0,0.0,True,never_reciprocal,0
SWZ,1996,1999,Manufacturing,0.2506805494580855,0.2505941382877045,160.58422677129133,166.20792977580356,40.255341060194965,41.6507360082691,0.0392929342407795,-0.0046293365336439,False,100.90578767148254,104.40664213957334,0.0346942880966201,0.0346942880966201,Eswatini,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,1602741.76,1.628,984.506,1.0,1.0,0.0,True,never_reciprocal,0
SWZ,1996,1999,Services,0.5906647903695267,0.5942803913821662,85.05599793172826,85.68787972538475,50.23958699179568,50.92262470115352,-0.0022736582952357,0.015869265867993,False,100.90578767148254,104.40664213957334,0.0346942880966201,0.0346942880966201,Eswatini,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,1602741.76,1.628,984.506,1.0,1.0,0.0,True,never_reciprocal,0
SWZ,1999,2002,Agriculture,0.1551254703301293,0.1537160316593108,76.28200194956878,89.05821576681014,11.833281430150704,13.689675514332716,0.1674866087768371,-0.0106075473651817,False,104.40664213957334,106.51443495759403,0.020188301958825,0.020188301958825,Eswatini,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,1547888.512,1.477,1048.151,1.0,1.0,0.0,True,never_reciprocal,0
SWZ,1999,2002,Manufacturing,0.2505941382877045,0.2503956124517793,166.20792977580356,164.58645464451104,41.6507360082691,41.21172593851462,-0.0133401237924421,0.002799852195145,False,104.40664213957334,106.51443495759403,0.020188301958825,0.020188301958825,Eswatini,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,1547888.512,1.477,1048.151,1.0,1.0,0.0,True,never_reciprocal,0
SWZ,1999,2002,Services,0.5942803913821662,0.5958883558889099,85.68787972538475,86.61527261693062,50.92262470115352,51.61303350474669,-0.0001750182334885,0.0137330154428806,False,104.40664213957334,106.51443495759403,0.020188301958825,0.020188301958825,Eswatini,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,1547888.512,1.477,1048.151,1.0,1.0,0.0,True,never_reciprocal,0
SWZ,2002,2005,Agriculture,0.1537160316593108,0.1473719196092841,89.05821576681014,102.8464261780474,13.689675514332716,15.15667525081338,0.1548224416188651,-0.047661411034557,False,106.51443495759403,119.09142940874436,0.1180778403993554,0.1180778403993555,Eswatini,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,1224220.672,1.131,1082.183,1.0,1.0,0.0,True,never_reciprocal,0
SWZ,2002,2005,Manufacturing,0.2503956124517793,0.2485562154746563,164.58645464451104,171.3965389218285,41.21172593851462,42.601676616538256,0.0540933514904607,-0.0203662836142606,False,106.51443495759403,119.09142940874436,0.1180778403993554,0.1180778403993555,Eswatini,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,1224220.672,1.131,1082.183,1.0,1.0,0.0,True,never_reciprocal,0
SWZ,2002,2005,Services,0.5958883558889099,0.6040718649160595,86.61527261693062,101.532752297457,51.61303350474669,61.33307754139271,0.150028548596069,0.0382968292516039,False,106.51443495759403,119.09142940874436,0.1180778403993554,0.1180778403993555,Eswatini,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,1224220.672,1.131,1082.183,1.0,1.0,0.0,True,never_reciprocal,0
SWZ,2005,2008,Agriculture,0.1473719196092841,0.142316006809258,102.8464261780474,98.39475570966157,15.15667525081338,14.00314872357148,-0.0432846393775425,-0.0328221919791559,False,119.09142940874436,122.37978195265984,0.0276119999586975,0.0276119999586975,Eswatini,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,2584077.824,2.339,1104.642,1.0,1.0,1.0,True,switched_during_interval,1
SWZ,2005,2008,Manufacturing,0.2485562154746563,0.2463418666261061,171.3965389218285,181.5871339630041,42.601676616538256,44.7325152095243,0.0675993595774266,-0.0175816428531313,False,119.09142940874436,122.37978195265984,0.0276119999586975,0.0276119999586975,Eswatini,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,2584077.824,2.339,1104.642,1.0,1.0,1.0,True,switched_during_interval,1
SWZ,2005,2008,Services,0.6040718649160595,0.6113421265646358,101.532752297457,104.10556646201722,61.33307754139271,63.64411801956405,0.0098155213690894,0.0278646435730929,False,119.09142940874436,122.37978195265984,0.0276119999586975,0.0276119999586975,Eswatini,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,2584077.824,2.339,1104.642,1.0,1.0,1.0,True,switched_during_interval,1
SWZ,2008,2011,Agriculture,0.142316006809258,0.1382331823010072,98.39475570966157,91.51892231287356,14.00314872357148,12.650951872067171,-0.0698800799615467,-0.0266836913871184,False,122.37978195265984,117.21210995738784,-0.0422265174264731,-0.0422265174264732,Eswatini,True,3.0,3_fta,1.0,1.0,0.0,0.0035048169028753,0.0235960043450332,3019770.624,2.617,1153.929,1.0,1.0,1.0,True,always_reciprocal,1
SWZ,2008,2011,Manufacturing,0.2463418666261061,0.2413989262041,181.5871339630041,178.26945765780977,44.7325152095243,43.03405609594002,-0.0220567065236538,-0.0159125224729451,False,122.37978195265984,117.21210995738784,-0.0422265174264731,-0.0422265174264732,Eswatini,True,3.0,3_fta,1.0,1.0,0.0,0.0035048169028753,0.0235960043450332,3019770.624,2.617,1153.929,1.0,1.0,1.0,True,always_reciprocal,1
SWZ,2008,2011,Services,0.6113421265646358,0.6203678914948927,104.10556646201722,99.17841322672784,63.64411801956405,61.527101989380654,-0.0564921742508314,0.0232288327817481,False,122.37978195265984,117.21210995738784,-0.0422265174264731,-0.0422265174264732,Eswatini,True,3.0,3_fta,1.0,1.0,0.0,0.0035048169028753,0.0235960043450332,3019770.624,2.617,1153.929,1.0,1.0,1.0,True,always_reciprocal,1
SWZ,2011,2014,Agriculture,0.1382331823010072,0.1333303528925847,91.51892231287356,93.0722718523008,12.650951872067171,12.409358850581846,0.0169729876638716,-0.0360698132567943,False,117.21210995738784,113.94107669869068,-0.0279069565413195,-0.0279069565413195,Eswatini,True,3.0,3_fta,1.0,1.0,0.0,0.5735060912692876,0.4052172146582293,4145772.288,3.42,1212.159,1.0,1.0,1.0,True,always_reciprocal,1
SWZ,2011,2014,Manufacturing,0.2413989262041,0.237740606226937,178.26945765780977,177.62284100648696,43.03405609594002,42.22816326623868,0.0009583355289091,-0.0196851975264091,False,117.21210995738784,113.94107669869068,-0.0279069565413195,-0.0279069565413195,Eswatini,True,3.0,3_fta,1.0,1.0,0.0,0.5735060912692876,0.4052172146582293,4145772.288,3.42,1212.159,1.0,1.0,1.0,True,always_reciprocal,1
SWZ,2011,2014,Services,0.6203678914948927,0.6289290408804782,99.17841322672784,94.29291723210576,61.527101989380654,59.30355458187013,-0.0625758455816851,0.0264365291566356,False,117.21210995738784,113.94107669869068,-0.0279069565413195,-0.0279069565413195,Eswatini,True,3.0,3_fta,1.0,1.0,0.0,0.5735060912692876,0.4052172146582293,4145772.288,3.42,1212.159,1.0,1.0,1.0,True,always_reciprocal,1
SWZ,2014,2017,Agriculture,0.1333303528925847,0.1310864092137988,93.0722718523008,76.68469480647174,12.409358850581846,10.05232128383643,-0.1760736760765331,-0.0138666419629358,False,113.94107669869068,107.51113987461471,-0.0564321227284825,-0.0564321227284824,Eswatini,True,3.0,3_fta,1.0,1.0,0.0,0.6026651052963784,0.3971537725985979,4486261.76,3.464,1295.097,1.0,1.0,1.0,True,always_reciprocal,1
SWZ,2014,2017,Manufacturing,0.237740606226937,0.2366581153648272,177.62284100648696,167.37174400916464,42.22816326623868,39.609881383175406,-0.0590007402318601,-0.0030024746973711,False,113.94107669869068,107.51113987461471,-0.0564321227284825,-0.0564321227284824,Eswatini,True,3.0,3_fta,1.0,1.0,0.0,0.6026651052963784,0.3971537725985979,4486261.76,3.464,1295.097,1.0,1.0,1.0,True,always_reciprocal,1
SWZ,2014,2017,Services,0.6289290408804782,0.632255475421374,94.29291723210576,91.49614408179792,59.30355458187013,57.84893720760287,-0.0340064686723423,0.0094781350079728,False,113.94107669869068,107.51113987461471,-0.0564321227284825,-0.0564321227284824,Eswatini,True,3.0,3_fta,1.0,1.0,0.0,0.6026651052963784,0.3971537725985979,4486261.76,3.464,1295.097,1.0,1.0,1.0,True,always_reciprocal,1
TZA,1960,1963,Agriculture,0.90939621118968,0.902875836715022,464.7380608538506,446.8994977439916,422.6310317361306,403.4947579531296,-0.0383841234717997,-0.0068947896841769,False,1048.3954301716835,1058.1451697253449,0.0092996776531778,0.0092996776531778,United Republic of Tanzania,False,,,,,,0.0,0.0,,,10074.49,0.0,0.0,,False,missing_reciprocal_data,0
TZA,1960,1963,Manufacturing,0.0140779082742787,0.0152542318041529,13638.488875465418,13989.411703220798,192.00140165753143,213.397720244172,0.1586543812901487,-0.0472160355180452,False,1048.3954301716835,1058.1451697253449,0.0092996776531778,0.0092996776531778,United Republic of Tanzania,False,,,,,,0.0,0.0,,,10074.49,0.0,0.0,,False,missing_reciprocal_data,0
TZA,1960,1963,Services,0.0765258805360412,0.0818699314808249,5668.18693174152,5389.679696331733,433.7629967780215,441.2526915280434,-0.2326165402170689,0.2498833306202502,False,1048.3954301716835,1058.1451697253449,0.0092996776531778,0.0092996776531778,United Republic of Tanzania,False,,,,,,0.0,0.0,,,10074.49,0.0,0.0,,False,missing_reciprocal_data,0
TZA,1963,1966,Agriculture,0.902875836715022,0.908564556588688,446.8994977439916,502.0263591995686,403.4947579531296,456.1233564419896,0.1233540465672142,0.0070778796264178,False,1058.1451697253449,1269.3966285231816,0.1996431726401678,0.1996431726401678,United Republic of Tanzania,False,,,,,,0.0,0.0,778380.032,0.071,11005.491,0.0,1.0,0.0,True,missing_reciprocal_data,0
TZA,1963,1966,Manufacturing,0.0152542318041529,0.0216895447916135,13989.411703220798,12809.84473128674,213.397720244172,277.83971190198326,-0.1163762228690835,0.4183569168712316,False,1058.1451697253449,1269.3966285231816,0.1996431726401678,0.1996431726401678,United Republic of Tanzania,False,,,,,,0.0,0.0,778380.032,0.071,11005.491,0.0,1.0,0.0,True,missing_reciprocal_data,0
TZA,1963,1966,Services,0.0818699314808249,0.0697458986196984,5389.679696331733,7676.918408612656,441.2526915280434,535.4335601792087,0.2024016827483476,0.0110380774149731,False,1058.1451697253449,1269.3966285231816,0.1996431726401678,0.1996431726401678,United Republic of Tanzania,False,,,,,,0.0,0.0,778380.032,0.071,11005.491,0.0,1.0,0.0,True,missing_reciprocal_data,0
TZA,1966,1969,Agriculture,0.908564556588688,0.9079096925972886,502.0263591995686,476.6219219247855,456.1233564419896,432.7296626198608,-0.0506037916321524,-0.0006842941273937,False,1269.3966285231816,1305.97787211209,0.0288178200311332,0.0288178200311332,United Republic of Tanzania,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,985870.016,0.082,12038.204,0.0,1.0,0.0,True,never_reciprocal,0
TZA,1966,1969,Manufacturing,0.0216895447916135,0.0257451355971037,12809.84473128674,11588.1714321994,277.83971190198326,298.3390399337593,-0.1332103250857295,0.2069914555492101,False,1269.3966285231816,1305.97787211209,0.0288178200311332,0.0288178200311332,United Republic of Tanzania,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,985870.016,0.082,12038.204,0.0,1.0,0.0,True,never_reciprocal,0
TZA,1966,1969,Services,0.0697458986196984,0.0663451718056077,7676.918408612656,8665.425734486405,535.4335601792087,574.9091695584698,0.0072105720487582,0.0665158663277391,False,1269.3966285231816,1305.97787211209,0.0288178200311332,0.0288178200311332,United Republic of Tanzania,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,985870.016,0.082,12038.204,0.0,1.0,0.0,True,never_reciprocal,0
TZA,1969,1972,Agriculture,0.9079096925972886,0.8922733474169926,476.6219219247855,484.0766405395714,432.7296626198608,431.92868446061567,0.0156407380186812,-0.0174917277437576,False,1305.97787211209,1404.5357706077816,0.0754667445753113,0.0754667445753113,United Republic of Tanzania,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,1181569.92,0.09,13185.844,0.0,1.0,0.0,True,never_reciprocal,0
TZA,1969,1972,Manufacturing,0.0257451355971037,0.0300983774386928,11588.1714321994,11339.808935946714,298.3390399337593,341.3098494367865,-0.0780097048805765,0.2220431827404238,False,1305.97787211209,1404.5357706077816,0.0754667445753113,0.0754667445753113,United Republic of Tanzania,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,1181569.92,0.09,13185.844,0.0,1.0,0.0,True,never_reciprocal,0
TZA,1969,1972,Services,0.0663451718056077,0.0776282751443145,8665.425734486405,8132.309954583466,574.9091695584698,631.2972367103794,-0.0759150567755311,0.1739967540899359,False,1305.97787211209,1404.5357706077816,0.0754667445753113,0.0754667445753113,United Republic of Tanzania,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,1181569.92,0.09,13185.844,0.0,1.0,0.0,True,never_reciprocal,0
TZA,1972,1975,Agriculture,0.8922733474169926,0.8773540264763993,484.0766405395714,470.5385267931129,431.92868446061567,412.8288710942107,-0.0279668808876387,-0.0162529499630408,False,1404.5357706077816,1408.1189824723715,0.002551171667945,0.0025511716679449,United Republic of Tanzania,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,1596000.0,0.11,14504.939,0.0,1.0,0.0,True,never_reciprocal,0
TZA,1972,1975,Manufacturing,0.0300983774386928,0.0284264645523828,11339.808935946714,10778.935118777315,341.3098494367865,306.4070241089564,-0.0619236028061523,-0.0403378039051546,False,1404.5357706077816,1408.1189824723715,0.002551171667945,0.0025511716679449,United Republic of Tanzania,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,1596000.0,0.11,14504.939,0.0,1.0,0.0,True,never_reciprocal,0
TZA,1972,1975,Services,0.0776282751443145,0.0942195089712179,8132.309954583466,7311.469969766127,631.2972367103794,688.8830872692043,-0.0565534115529786,0.1477716954455211,False,1404.5357706077816,1408.1189824723715,0.002551171667945,0.0025511716679449,United Republic of Tanzania,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,1596000.0,0.11,14504.939,0.0,1.0,0.0,True,never_reciprocal,0
TZA,1975,1978,Agriculture,0.8773540264763993,0.8688784472511301,470.5385267931129,443.2625608171313,412.8288710942107,385.1412855673488,-0.057967550844087,-0.0091003978036794,False,1408.1189824723715,1337.666453693154,-0.0500330793464038,-0.0500330793464038,United Republic of Tanzania,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,2715849.984,0.17,15978.207,0.0,1.0,0.0,True,never_reciprocal,0
TZA,1975,1978,Manufacturing,0.0284264645523828,0.027304699842818,10778.935118777315,9909.533855849992,306.4070241089564,270.5768564722905,-0.0413784153991236,-0.0755580932884999,False,1408.1189824723715,1337.666453693154,-0.0500330793464038,-0.0500330793464038,United Republic of Tanzania,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,2715849.984,0.17,15978.207,0.0,1.0,0.0,True,never_reciprocal,0
TZA,1975,1978,Services,0.0942195089712179,0.1038168529060517,7311.469969766127,6568.762763764367,688.8830872692043,681.9483116535146,0.0078802445785953,-0.017946939122048,False,1408.1189824723715,1337.666453693154,-0.0500330793464038,-0.0500330793464038,United Republic of Tanzania,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,2715849.984,0.17,15978.207,0.0,1.0,0.0,True,never_reciprocal,0
TZA,1978,1981,Agriculture,0.8688784472511301,0.8612532158495232,443.2625608171313,434.83420572013705,385.1412855673488,374.50235803784113,-0.0190143626871104,-0.0086090781855956,False,1337.666453693154,1327.66022803738,-0.0074803592690448,-0.0074803592690446,United Republic of Tanzania,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,4171290.112,0.238,17556.181,0.0,1.0,0.0,True,never_reciprocal,0
TZA,1978,1981,Manufacturing,0.027304699842818,0.0255822676728567,9909.533855849992,9583.157035763788,270.5768564722905,245.15887685413517,-0.0343808417298342,-0.0595591202815077,False,1337.666453693154,1327.66022803738,-0.0074803592690448,-0.0074803592690446,United Republic of Tanzania,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,4171290.112,0.238,17556.181,0.0,1.0,0.0,True,never_reciprocal,0
TZA,1978,1981,Services,0.1038168529060517,0.1131645164776201,6568.762763764367,6256.369238372305,681.9483116535146,707.9989931454038,-0.0570080103673442,0.0952083857428979,False,1337.666453693154,1327.66022803738,-0.0074803592690448,-0.0074803592690446,United Republic of Tanzania,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,4171290.112,0.238,17556.181,0.0,1.0,0.0,True,never_reciprocal,0
TZA,1981,1984,Agriculture,0.8612532158495232,0.8640687595012063,434.83420572013705,433.1629300410657,374.50235803784113,374.2825556224915,-0.0038434779442052,0.0032565593023541,False,1327.66022803738,1210.3593518878165,-0.0883515779658204,-0.0883515779658204,United Republic of Tanzania,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,5930189.824,0.308,19282.215,0.0,1.0,0.0,True,never_reciprocal,0
TZA,1981,1984,Manufacturing,0.0255822676728567,0.0216268236117795,9583.157035763788,8754.427402324882,245.15887685413517,189.33045114959344,-0.0231643878115713,-0.2045590641022608,False,1327.66022803738,1210.3593518878165,-0.0883515779658204,-0.0883515779658204,United Republic of Tanzania,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,5930189.824,0.308,19282.215,0.0,1.0,0.0,True,never_reciprocal,0
TZA,1981,1984,Services,0.1131645164776201,0.114304416887014,6256.369238372305,5658.104383404589,707.9989931454038,646.7463451157317,-0.1003786955441827,0.0138635329200847,False,1327.66022803738,1210.3593518878165,-0.0883515779658204,-0.0883515779658204,United Republic of Tanzania,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,5930189.824,0.308,19282.215,0.0,1.0,0.0,True,never_reciprocal,0
TZA,1984,1987,Agriculture,0.8640687595012063,0.8546263059417433,433.1629300410657,466.85209984302713,374.2825556224915,398.98408550999216,0.0777748220485247,-0.0117778111901957,False,1210.3593518878165,1216.5538988475755,0.0051179403456479,0.005117940345648,United Republic of Tanzania,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,5813729.792,0.274,21183.697,0.0,1.0,0.0,True,never_reciprocal,0
TZA,1984,1987,Manufacturing,0.0216268236117795,0.0225284019550655,8754.427402324882,9159.541208704264,189.33045114959344,206.34983788804703,-0.0324090185406538,0.1223015140959845,False,1210.3593518878165,1216.5538988475755,0.0051179403456479,0.005117940345648,United Republic of Tanzania,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,5813729.792,0.274,21183.697,0.0,1.0,0.0,True,never_reciprocal,0
TZA,1984,1987,Services,0.114304416887014,0.1228452921031911,5658.104383404589,4975.526022906826,646.7463451157317,611.2199754495365,-0.1137103083248902,0.0587793915373544,False,1210.3593518878165,1216.5538988475755,0.0051179403456479,0.005117940345648,United Republic of Tanzania,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,5813729.792,0.274,21183.697,0.0,1.0,0.0,True,never_reciprocal,0
TZA,1987,1990,Agriculture,0.8546263059417433,0.8429380983646496,466.85209984302713,502.0539206690295,398.98408550999216,423.2003771652684,0.0754025114974067,-0.0147076303361136,False,1216.5538988475755,1291.1273465059903,0.06129892619559,0.0612989261955898,United Republic of Tanzania,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,3523870.208,0.152,23218.477,0.0,1.0,0.0,True,never_reciprocal,0
TZA,1987,1990,Manufacturing,0.0225284019550655,0.0261378883317075,9159.541208704264,9606.913574147406,206.34983788804703,251.10442408820785,-0.0295365663796627,0.2464235126366399,False,1216.5538988475755,1291.1273465059903,0.06129892619559,0.0612989261955898,United Republic of Tanzania,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,3523870.208,0.152,23218.477,0.0,1.0,0.0,True,never_reciprocal,0
TZA,1987,1990,Services,0.1228452921031911,0.130924013303643,4975.526022906826,4711.301833960035,611.2199754495365,616.8225452525141,-0.0187551353434535,0.0279213439557572,False,1216.5538988475755,1291.1273465059903,0.06129892619559,0.0612989261955898,United Republic of Tanzania,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,3523870.208,0.152,23218.477,0.0,1.0,0.0,True,never_reciprocal,0
