african_iso3,northern_iso3,year,trade_imf,trade_imf_n_directions,gdp_northern,gdp_ppp_northern
GHA,DEU,1969,73912.0,2,152280006.656,
GHA,DEU,1970,89249.0,2,186179993.6,
GHA,DEU,1971,83877.5,2,217116999.68,
GHA,DEU,1972,78895.0,2,259391995.904,
GHA,DEU,1973,105299.5,2,344220008.448,
GHA,DEU,1974,175196.0,2,381337010.176,
GHA,DEU,1975,153325.5,2,420690984.96,
GHA,DEU,1976,188999.0,2,446782996.48,
GHA,DEU,1977,253330.508,2,517054005.248,
GHA,DEU,1978,231455.0,2,642458976.256,
GHA,DEU,1979,206695.0,2,762792968.192,
GHA,DEU,1980,222241.5,2,820626980.864,
GHA,DEU,1981,202391.492,2,686681030.656,
GHA,DEU,1982,137041.5,2,658095996.928,
GHA,DEU,1983,123205.0,2,655738011.648,
GHA,DEU,1984,99964.0,2,933599969.28,
GHA,DEU,1985,127290.5,2,989500014.592,
GHA,DEU,1986,138854.81699999998,2,1034000007.168,
GHA,DEU,1987,205012.1565,2,1082000015.36,
GHA,DEU,1988,223902.40649999998,2,1165000048.64,
GHA,DEU,1989,307338.7265,2,1265999937.536,
GHA,DEU,1990,537304.32,2,1764967972.864,1542729712.92
GHA,DEU,1991,412550.379,2,1861873958.912,1675510167.286
GHA,DEU,1992,306915.6565,2,2123130863.616,1746672161.55
GHA,DEU,1993,298943.27749999997,2,2068555497.472,1771131932.135
GHA,DEU,1994,339188.4845,2,2205966139.392,1853274307.967
GHA,DEU,1995,386217.3825,2,2590500978.688,1924801299.095
GHA,DEU,1996,325139.03949999996,2,2501572558.848,1975032194.034
GHA,DEU,1997,355870.8675,2,2215937310.72,2020298604.343
GHA,DEU,1998,304339.42199999996,2,2239913263.104,2081273866.696
GHA,DEU,1999,275610.109,2,2196686503.936,2164174489.765
GHA,DEU,2000,248074.00749999998,2,1947208384.512,2242492373.971
GHA,DEU,2001,240295.1055,2,1947928363.008,2350369292.145
GHA,DEU,2002,250144.117,2,2076303425.536,2419132839.934
GHA,DEU,2003,296197.9765,2,2502313639.936,2475052481.485
GHA,DEU,2004,315620.34200000006,2,2815593021.44,2594276782.878
GHA,DEU,2005,316722.129,2,2857558605.824,2636421032.61
GHA,DEU,2006,351756.29650000005,2,2998466510.848,2822338605.158
GHA,DEU,2007,453717.961,2,3435506696.192,2997500125.232
GHA,DEU,2008,400494.00950000004,2,3747055403.008,3122546169.495
GHA,DEU,2009,361150.385,2,3412770160.64,3036962790.33
GHA,DEU,2010,392886.758,2,3412008894.464,3210822959.588
GHA,DEU,2011,541263.0315,2,3752110063.616,3427141297.692
GHA,DEU,2012,740296.6955,2,3533242368.0,3503682457.58
GHA,DEU,2013,718837.625,2,3730260623.36,3647777961.341
GHA,DEU,2014,618268.4295000001,2,3879276642.304,3810887355.866
GHA,DEU,2015,496421.992,2,3363599810.56,3920864425.449
GHA,DEU,2016,573839.133,2,3466756882.432,4028362431.411
GHA,DEU,2017,528718.1645,2,3690849152.518,4386727409.192
GHA,DNK,1950,1500.0,2,3112999.936,
GHA,DNK,1951,1700.0,2,3343000.064,
GHA,DNK,1952,1400.0,2,3567000.064,
GHA,DNK,1953,2900.0,2,3800999.936,
GHA,DNK,1954,2700.0,2,3975000.064,
GHA,DNK,1955,2600.0,2,4151000.064,
GHA,DNK,1956,2600.0,2,4441999.872,
GHA,DNK,1957,2000.0,2,4720999.936,
GHA,DNK,1958,2400.0,2,4936999.936,
GHA,DNK,1959,3200.0,2,5488000.0,
GHA,DNK,1960,4650.0,2,6248946.688,
GHA,DNK,1961,3350.0,2,6933841.92,
GHA,DNK,1962,3150.0,2,7812967.936,
GHA,DNK,1963,2500.0,2,8316692.48,
GHA,DNK,1964,2900.0,2,9506678.784,
GHA,DNK,1965,3200.0,2,10678897.664,
GHA,DNK,1966,1900.0,2,11721247.744,
GHA,DNK,1967,3750.0,2,12788480.0,
GHA,DNK,1968,4050.0,2,13196541.952,
GHA,DNK,1969,5701.0,2,15009384.448,
GHA,DNK,1970,7166.5,2,16866156.544,
GHA,DNK,1971,6792.5,2,18823149.568,
GHA,DNK,1972,6044.5,2,22966364.16,
GHA,DNK,1973,8097.5,2,30459580.416,
GHA,DNK,1974,11748.5,2,33900564.48,
GHA,DNK,1975,8458.0,2,40251072.512,
GHA,DNK,1976,9357.0,2,44401700.864,
GHA,DNK,1977,11542.0,2,49666416.64,
GHA,DNK,1978,11270.5,2,60281335.808,
GHA,DNK,1979,7669.5,2,70309797.888,
GHA,DNK,1980,5887.5,2,70867468.288,
GHA,DNK,1981,4761.0,2,61376991.232,
GHA,DNK,1982,3020.0,2,59916300.288,
GHA,DNK,1983,2659.0,2,60188397.568,
GHA,DNK,1984,3881.0,2,58673426.432,
GHA,DNK,1985,4788.5,2,62220603.392,
GHA,DNK,1986,5624.296,2,87800283.136,
GHA,DNK,1987,7037.0,2,109150052.352,
GHA,DNK,1988,9003.0645,2,115111919.616,
GHA,DNK,1989,9096.739,2,111886843.904,
GHA,DNK,1990,10881.234,2,138094870.528,93638777.158
GHA,DNK,1991,9198.935000000001,2,138964910.08,98103996.84
GHA,DNK,1992,17270.821,2,152690737.152,102303999.649
GHA,DNK,1993,17115.0545,2,142962900.992,104749234.575
GHA,DNK,1994,18334.975,2,156144910.336,112683013.213
GHA,DNK,1995,23546.933999999997,2,185006964.736,118516002.095
GHA,DNK,1996,28716.209499999997,2,187632402.432,124799241.678
GHA,DNK,1997,27635.870000000003,2,173537591.296,131640704.054
GHA,DNK,1998,30498.61,2,176991993.856,136782028.367
GHA,DNK,1999,24138.735500000003,2,177965219.84,141846322.306
GHA,DNK,2000,21564.2105,2,164158799.872,152926935.608
GHA,DNK,2001,25721.636,2,164791418.88,158176357.471
GHA,DNK,2002,25580.024999999998,2,178635161.6,164720380.732
GHA,DNK,2003,29611.066,2,218095992.832,165945673.115
GHA,DNK,2004,43657.547000000006,2,251244527.616,177981462.286
GHA,DNK,2005,58254.246499999994,2,264559083.52,185074447.122
GHA,DNK,2006,29325.144500000002,2,282962132.992,202903312.337
GHA,DNK,2007,50700.131,2,319500288.0,212740486.08
GHA,DNK,2008,41074.4675,2,352589414.4,226767494.179
GHA,DNK,2009,92600.831,2,319764332.544,223027792.498
GHA,DNK,2010,33364.096000000005,2,319812403.2,239009470.494
GHA,DNK,2011,63293.189,2,341497937.92,247352304.134
GHA,DNK,2012,77724.6995,2,322276556.8,250524580.732
GHA,DNK,2013,101755.011,2,335877537.792,262368103.968
GHA,DNK,2014,76011.28899999999,2,352296960.0,269789554.446
GHA,DNK,2015,69683.3025,2,301307822.08,278381497.143
GHA,DNK,2016,67333.9575,2,306142937.088,284813453.896
GHA,DNK,2017,171203.8885,2,332121063.806,319130157.564
GHA,ESP,1950,,0,7160999.936,
GHA,ESP,1951,700.0,2,7490999.808,
GHA,ESP,1952,100.0,1,7843999.744,
GHA,ESP,1953,1500.0,1,8247000.064,
GHA,ESP,1954,1800.0,1,8652000.256,
GHA,ESP,1955,1600.0,1,9653000.192,
GHA,ESP,1956,1200.0,1,11091000.32,
GHA,ESP,1957,1000.0,1,12209999.872,
GHA,ESP,1958,1700.0,1,13857000.448,
GHA,ESP,1959,3250.0,1,12051000.32,
GHA,ESP,1960,3700.0,2,12072126.464,
GHA,ESP,1961,3550.0,2,13834300.416,
GHA,ESP,1962,3900.0,2,16138545.152,
GHA,ESP,1963,2450.0,2,19074914.304,
GHA,ESP,1964,4350.0,2,21343844.352,
GHA,ESP,1965,3750.0,2,24756959.232,
GHA,ESP,1966,4050.0,2,28721061.888,
GHA,ESP,1967,2950.0,2,31647119.36,
GHA,ESP,1968,4220.0,2,31475548.16,
GHA,ESP,1969,8438.0,2,36038713.344,
GHA,ESP,1970,8515.0,2,40881655.808,
GHA,ESP,1971,9982.5,2,46492798.976,
GHA,ESP,1972,13174.5,2,58971807.744,
GHA,ESP,1973,19638.5,2,78425931.776,
GHA,ESP,1974,33449.0,2,97009803.264,
GHA,ESP,1975,37072.5,2,114465300.48,
GHA,ESP,1976,43915.0,2,118185304.064,
GHA,ESP,1977,60715.5,2,132089528.32,
GHA,ESP,1978,45666.5,2,160163479.552,
GHA,ESP,1979,47709.0,2,214019080.192,
GHA,ESP,1980,24643.0,2,232134606.848,
GHA,ESP,1981,22456.5,2,202257039.36,
GHA,ESP,1982,16743.0,2,195464413.184,
GHA,ESP,1983,30111.5,2,170486874.112,
GHA,ESP,1984,22230.0,2,171635458.048,
GHA,ESP,1985,22630.0,2,180302413.824,
GHA,ESP,1986,19187.477,2,250638467.072,
GHA,ESP,1987,25750.043,2,317882171.392,
GHA,ESP,1988,42866.568,2,375138713.6,
GHA,ESP,1989,46294.37300000001,2,413630529.536,
GHA,ESP,1990,37851.013999999996,2,535101243.392,529623458.645
GHA,ESP,1991,21621.4335,2,575598559.232,561184760.358
GHA,ESP,1992,39242.4565,2,629202419.712,579310856.797
GHA,ESP,1993,49219.759999999995,2,523649482.752,586976830.403
GHA,ESP,1994,54221.7875,2,529121574.912,613755140.827
GHA,ESP,1995,109508.41,2,612939661.312,643833197.139
GHA,ESP,1996,105913.58,2,640998309.888,674815287.029
GHA,ESP,1997,192887.0785,2,588692062.208,715279436.557
GHA,ESP,1998,181689.15099999998,2,617042018.304,764647267.628
GHA,ESP,1999,138510.283,2,633194086.4,803988041.287
GHA,ESP,2000,141130.48500000002,2,595402620.928,872912102.31
GHA,ESP,2001,118410.078,2,625975820.288,938063469.288
GHA,ESP,2002,114010.978,2,705145864.192,1009397665.672
GHA,ESP,2003,133447.1685,2,906853285.888,1056989992.778
GHA,ESP,2004,148152.229,2,1069601980.416,1124492854.271
GHA,ESP,2005,147373.6215,2,1157247664.128,1209299968.291
GHA,ESP,2006,196991.9925,2,1264486711.296,1368901238.29
GHA,ESP,2007,222304.916,2,1479265746.944,1473681698.813
GHA,ESP,2008,201876.968,2,1635049537.536,1537767509.527
GHA,ESP,2009,163380.9965,2,1498984480.768,1503253696.369
GHA,ESP,2010,229544.184,2,1431587651.584,1489722704.595
GHA,ESP,2011,350621.391,2,1494598156.288,1498907060.209
GHA,ESP,2012,486639.941,2,1355732615.168,1496106340.363
GHA,ESP,2013,445149.898,2,1393040162.816,1519908120.925
GHA,ESP,2014,573447.1599999999,2,1375856099.328,1564461186.608
GHA,ESP,2015,375111.32,2,1192955478.016,1611564911.229
GHA,ESP,2016,310503.375,2,1232088203.264,1686372919.95
GHA,ESP,2017,692782.789,2,1312539279.462,1841780549.395
GHA,EST,1991,,0,6554670.08,
GHA,EST,1992,,0,,
GHA,EST,1993,9.8975,2,,
GHA,EST,1994,127.126,2,,
GHA,EST,1995,146.137,2,4362191.36,9021773.932
GHA,EST,1996,3392.903,2,4739181.568,9662625.573
GHA,EST,1997,17506.3635,2,5059146.752,10967584.787
GHA,EST,1998,26528.7265,2,5608007.168,11584232.684
GHA,EST,1999,6865.091,2,5715278.848,11633853.162
GHA,EST,2000,1744.593,2,5685561.344,13151238.236
GHA,EST,2001,2389.44,2,6233506.304,14334255.34
GHA,EST,2002,3048.5589999999997,2,7308609.024,15987498.483
GHA,EST,2003,3363.822,2,9822143.488,17906970.227
GHA,EST,2004,19278.793999999998,2,12057639.936,19661077.468
GHA,EST,2005,14382.6335,2,14003096.576,22375658.815
GHA,EST,2006,36763.6025,2,16958045.184,25951775.515
GHA,EST,2007,21095.999,2,22228670.464,29435505.28
GHA,EST,2008,26257.732,2,24185794.56,30303860.344
GHA,EST,2009,19653.9905,2,19640621.056,27388722.228
GHA,EST,2010,42370.351,2,19479013.376,28791082.639
GHA,EST,2011,62608.8835,2,22803433.472,32579424.941
GHA,EST,2012,47007.475000000006,2,22660753.408,34419815.454
GHA,EST,2013,51061.66,2,24880265.216,36158609.482
GHA,EST,2014,49635.0695,2,26213941.248,37521416.445
GHA,EST,2015,52145.995,2,22460471.296,38076810.049
GHA,EST,2016,44085.9135,2,23136741.376,38658097.408
GHA,EST,2017,74807.83050000001,2,26924385.103,44556473.263
GHA,FIN,1950,,0,2337999.872,
GHA,FIN,1951,200.0,1,3411000.064,
GHA,FIN,1952,100.0,1,3528000.0,
GHA,FIN,1953,,0,3484999.936,
GHA,FIN,1954,,0,3870000.128,
GHA,FIN,1955,100.0,1,4286000.128,
GHA,FIN,1956,100.0,1,4766000.128,
GHA,FIN,1957,100.0,1,4615000.064,
GHA,FIN,1958,100.0,1,4038000.128,
GHA,FIN,1959,300.0,1,4390000.128,
GHA,FIN,1960,550.0,2,5224102.4,
GHA,FIN,1961,750.0,2,5921659.392,
GHA,FIN,1962,300.0,2,6340580.864,
GHA,FIN,1963,600.0,2,6885920.256,
GHA,FIN,1964,850.0,2,7766654.976,
GHA,FIN,1965,1000.0,2,8589340.16,
GHA,FIN,1966,600.0,2,9208524.8,
GHA,FIN,1967,800.0,2,9368953.856,
GHA,FIN,1968,1150.0,2,8823033.856,
GHA,FIN,1969,2772.5,2,10070766.592,
GHA,FIN,1970,2426.5,2,11365953.536,
GHA,FIN,1971,1861.5,2,12536710.144,
GHA,FIN,1972,1469.5,2,14754136.064,
GHA,FIN,1973,1997.5,2,19486826.496,
GHA,FIN,1974,7329.0,2,24867278.848,
GHA,FIN,1975,5778.5,2,29494515.712,
GHA,FIN,1976,7580.0,2,31873171.456,
GHA,FIN,1977,7186.0,2,33524682.752,
GHA,FIN,1978,5389.0,2,36283092.992,
GHA,FIN,1979,3184.5,2,44498284.544,
GHA,FIN,1980,3659.5,2,53685051.392,
GHA,FIN,1981,3563.5,2,52485533.696,
GHA,FIN,1982,1235.0,2,52832120.832,
GHA,FIN,1983,2842.5,2,51014090.752,
GHA,FIN,1984,2450.0,2,52926394.368,
GHA,FIN,1985,1810.0,2,55914237.952,
GHA,FIN,1986,992.6705000000001,2,73586679.808,
GHA,FIN,1987,1430.2800000000002,2,91642093.568,
GHA,FIN,1988,1311.4759999999999,2,109103054.848,
GHA,FIN,1989,2914.0519999999997,2,119064707.072,
GHA,FIN,1990,4820.8785,2,141517651.968,90495172.961
GHA,FIN,1991,2635.029,2,127866486.784,87976901.536
GHA,FIN,1992,7037.9,2,112625434.624,86990843.878
GHA,FIN,1993,7008.5965,2,89255747.584,88406379.842
GHA,FIN,1994,7349.337500000001,2,103321567.232,93844504.387
GHA,FIN,1995,10923.4765,2,134199345.152,99832255.555
GHA,FIN,1996,11884.0225,2,132099407.872,102792188.761
GHA,FIN,1997,13790.821499999998,2,126833123.328,111860633.316
GHA,FIN,1998,14074.7795,2,133936357.376,121285577.553
GHA,FIN,1999,9448.807,2,135225868.288,127941800.558
GHA,FIN,2000,5382.429,2,125539893.248,138372003.282
GHA,FIN,2001,4921.0025,2,129250115.584,144404797.73
GHA,FIN,2002,5341.5355,2,139552980.992,148566373.419
GHA,FIN,2003,7528.1945,2,171071111.168,151089743.334
GHA,FIN,2004,16842.6295,2,196776624.128,162806011.855
GHA,FIN,2005,12436.267499999998,2,204430934.016,167840485.837
GHA,FIN,2006,17854.243,2,216541413.376,181069017.785
GHA,FIN,2007,17817.464,2,255371509.76,199323140.559
GHA,FIN,2008,26225.33,2,283752988.672,212373304.098
GHA,FIN,2009,40873.48,2,251483881.472,202176229.224
GHA,FIN,2010,27103.9465,2,247799808.0,208164128.125
GHA,FIN,2011,35760.506499999996,2,273674240.0,219213912.532
GHA,FIN,2012,37641.3205,2,255776227.328,219916455.236
GHA,FIN,2013,34531.873,2,267328618.496,224594276.07
GHA,FIN,2014,19241.184,2,272609296.384,226716922.174
GHA,FIN,2015,36515.649,2,232361689.088,231648487.73
GHA,FIN,2016,41372.743,2,236785041.408,236578866.806
GHA,FIN,2017,44382.8835,2,255647979.916,262026475.788
GHA,FRA,1950,1700.0,2,28807999.488,
GHA,FRA,1951,4300.0,2,35143000.064,
GHA,FRA,1952,1900.0,2,41600000.0,
GHA,FRA,1953,1500.0,2,43399999.488,
GHA,FRA,1954,9200.0,2,45943001.088,
GHA,FRA,1955,7100.0,2,49200001.024,
GHA,FRA,1956,7600.0,2,54656999.424,
GHA,FRA,1957,7650.0,2,58905001.984,
GHA,FRA,1958,8850.0,2,58192998.4,
GHA,FRA,1959,8400.0,2,54812000.256,
GHA,FRA,1960,10900.0,2,62651473.92,
GHA,FRA,1961,10100.0,2,68346740.736,
GHA,FRA,1962,10000.0,2,76313780.224,
GHA,FRA,1963,9350.0,2,85551112.192,
GHA,FRA,1964,14750.0,2,94906597.376,
GHA,FRA,1965,12950.0,2,102160572.416,
GHA,FRA,1966,14500.0,2,110597464.064,
GHA,FRA,1967,11800.0,2,119466139.648,
GHA,FRA,1968,9300.0,2,129847107.584,
GHA,FRA,1969,13620.5,2,140725501.952,
GHA,FRA,1970,17286.5,2,148948860.928,
GHA,FRA,1971,20153.5,2,166564462.592,
GHA,FRA,1972,17408.0,2,204283478.016,
GHA,FRA,1973,29935.5,2,265381560.32,
GHA,FRA,1974,40210.0,2,286526177.28,
GHA,FRA,1975,34978.5,2,362000908.288,
GHA,FRA,1976,39046.5,2,373410267.136,
GHA,FRA,1977,44032.0,2,411464302.592,
GHA,FRA,1978,42318.0,2,508183150.592,
GHA,FRA,1979,35115.0,2,615834124.288,
GHA,FRA,1980,46442.5,2,703525289.984,
GHA,FRA,1981,37119.0,2,617589637.12,
GHA,FRA,1982,30600.0,2,586837000.192,
GHA,FRA,1983,22316.5,2,561852121.088,
GHA,FRA,1984,21032.5,2,532648787.968,
GHA,FRA,1985,24896.5,2,555197136.896,
GHA,FRA,1986,36242.5065,2,774556286.976,
GHA,FRA,1987,57764.232,2,938368434.176,
GHA,FRA,1988,57119.5065,2,1023504023.552,
GHA,FRA,1989,66898.92349999999,2,1030122373.12,
GHA,FRA,1990,98696.5315,2,1275300544.512,1032204625.984
GHA,FRA,1991,52180.2405,2,1275563343.872,1077644354.732
GHA,FRA,1992,103011.9745,2,1408724893.696,1119841801.454
GHA,FRA,1993,154542.1625,2,1330094931.968,1139461506.1
GHA,FRA,1994,160392.512,2,1401636388.864,1191004208.464
GHA,FRA,1995,217167.4645,2,1609892233.216,1241196890.541
GHA,FRA,1996,253870.09350000002,2,1614245396.48,1281488825.462
GHA,FRA,1997,276037.434,2,1460709097.472,1339949545.924
GHA,FRA,1998,194269.5975,2,1510758285.312,1411612661.936
GHA,FRA,1999,323528.836,2,1500275933.184,1478039216.098
GHA,FRA,2000,155210.49,2,1368438341.632,1595459935.808
GHA,FRA,2001,204504.3125,2,1382218334.208,1698364999.78
GHA,FRA,2002,206425.80849999998,2,1500337799.168,1770065439.591
GHA,FRA,2003,274967.8635,2,1848124112.896,1758832627.983
GHA,FRA,2004,339524.902,2,2124204605.44,1829067760.911
GHA,FRA,2005,321521.672,2,2203623882.752,1933507045.604
GHA,FRA,2006,376946.24199999997,2,2324892745.728,2070453423.185
GHA,FRA,2007,413372.99250000005,2,2662975930.368,2186192738.946
GHA,FRA,2008,538739.246,2,2923574067.2,2263191793.839
GHA,FRA,2009,534884.469,2,2693665128.448,2249679780.209
GHA,FRA,2010,672152.7050000001,2,2646837035.008,2342745041.035
GHA,FRA,2011,2102377.609,2,2862680113.152,2447562936.718
GHA,FRA,2012,1629621.5860000001,2,2686722506.752,2471783167.378
GHA,FRA,2013,1362359.7889999999,2,2806427942.912,2606140877.208
GHA,FRA,2014,1497290.2815,2,2849305264.128,2667963208.201
GHA,FRA,2015,1092755.8745,2,2433561919.488,2743455320.639
GHA,FRA,2016,558817.3910000001,2,2465454096.384,2773931830.825
GHA,FRA,2017,521397.60900000005,2,2595151045.198,2983008898.74
GHA,GBR,1950,139900.0,2,37339000.832,
GHA,GBR,1951,178300.0,2,41485000.704,
GHA,GBR,1952,185350.0,2,44552998.912,
GHA,GBR,1953,203600.0,2,48118001.664,
GHA,GBR,1954,204150.0,2,50758000.64,
GHA,GBR,1955,208050.0,2,54078001.152,
GHA,GBR,1956,178850.0,2,58574999.552,
GHA,GBR,1957,186200.0,2,61954998.272,
GHA,GBR,1958,186200.0,2,65000001.536,
GHA,GBR,1959,202700.0,2,68287000.576,
GHA,GBR,1960,213050.0,2,72328044.544,
GHA,GBR,1961,219050.0,2,76694364.16,
GHA,GBR,1962,191300.0,2,80601939.968,
GHA,GBR,1963,190400.0,2,85443764.224,
GHA,GBR,1964,158300.0,2,93387595.776,
GHA,GBR,1965,172700.0,2,100595785.728,
GHA,GBR,1966,152900.0,2,107090722.816,
GHA,GBR,1967,167100.0,2,111185379.328,
GHA,GBR,1968,168950.0,2,104702738.432,
GHA,GBR,1969,195600.0,2,112676872.192,
GHA,GBR,1970,194964.5,2,130596347.904,
GHA,GBR,1971,186333.5,2,147735298.048,
GHA,GBR,1972,125214.5,2,169739452.416,
GHA,GBR,1973,187823.5,2,191551242.24,
GHA,GBR,1974,271980.0,2,206919335.936,
GHA,GBR,1975,237619.5,2,247414980.608,
GHA,GBR,1976,280325.99199999997,2,237713752.064,
GHA,GBR,1977,365356.49199999997,2,268474777.6,
GHA,GBR,1978,380850.50800000003,2,340235583.488,
GHA,GBR,1979,348494.0,2,442115129.344,
GHA,GBR,1980,449139.50800000003,2,567100243.968,
GHA,GBR,1981,350100.0,2,538970587.136,
GHA,GBR,1982,252827.992,2,513778810.88,
GHA,GBR,1983,218863.992,2,487323140.096,
GHA,GBR,1984,191590.5,2,459229233.152,
GHA,GBR,1985,310027.0,2,485849333.76,
GHA,GBR,1986,248951.76,2,596948156.416,
GHA,GBR,1987,503329.0155,2,733111386.112,
GHA,GBR,1988,382672.82050000003,2,890702331.904,
GHA,GBR,1989,396354.28150000004,2,899362914.304,
GHA,GBR,1990,480686.555,2,1066688577.536,958275743.992
GHA,GBR,1991,302830.172,2,1116031287.296,979091965.434
GHA,GBR,1992,470620.13249999995,2,1157648089.088,1005014832.181
GHA,GBR,1993,442277.01950000005,2,1043142279.168,1054721578.504
GHA,GBR,1994,509928.398,2,1130232676.352,1119017085.675
GHA,GBR,1995,643988.3825,2,1235567247.36,1170987530.774
GHA,GBR,1996,776111.953,2,1304507056.128,1251022787.137
GHA,GBR,1997,686678.328,2,1438736056.32,1323746089.129
GHA,GBR,1998,631322.6174999999,2,1529138774.016,1358787344.516
GHA,GBR,1999,535635.6095,2,1558317367.296,1406969230.621
GHA,GBR,2000,608972.0555,2,1548663914.496,1533015061.194
GHA,GBR,2001,513502.367,2,1529094602.752,1617453471.555
GHA,GBR,2002,527363.461,2,1674417012.736,1699798659.761
GHA,GBR,2003,643927.1799999999,2,1943714267.136,1783357327.711
GHA,GBR,2004,555072.4375,2,2298127056.896,1896674321.928
GHA,GBR,2005,559533.6795,2,2412116443.136,1949434653.394
GHA,GBR,2006,610153.719,2,2582815965.184,2089011351.731
GHA,GBR,2007,683608.914,2,2963265290.24,2155566788.651
GHA,GBR,2008,684700.9450000001,2,2791855095.808,2229260457.951
GHA,GBR,2009,592217.4450000001,2,2308925816.832,2142488116.943
GHA,GBR,2010,734161.547,2,2407933673.472,2243316156.498
GHA,GBR,2011,1043233.188,2,2591846039.552,2306167251.137
GHA,GBR,2012,1063760.008,2,2614946430.976,2387347249.421
GHA,GBR,2013,936395.25,2,2678455009.28,2502075518.376
GHA,GBR,2014,1084381.6875,2,2998833512.448,2630349880.063
GHA,GBR,2015,945665.2185,2,2861090734.08,2720256001.673
GHA,GBR,2016,1105356.3475000001,2,2618885668.864,2796731825.411
GHA,GBR,2017,1083822.5074999998,2,2699016715.111,3063306948.135
GHA,GRC,1950,,0,2200000.0,
GHA,GRC,1951,,0,2647000.064,
GHA,GRC,1952,,0,2780000.0,
GHA,GRC,1953,,0,2072999.936,
GHA,GRC,1954,100.0,1,2110000.0,
GHA,GRC,1955,500.0,1,2432999.936,
GHA,GRC,1956,400.0,1,2820000.0,
GHA,GRC,1957,200.0,1,3052999.936,
GHA,GRC,1958,,0,3176999.936,
GHA,GRC,1959,1100.0,1,3300000.0,
GHA,GRC,1960,1400.0,2,4446528.0,
GHA,GRC,1961,1200.0,2,5016048.64,
GHA,GRC,1962,2150.0,2,5327573.504,
GHA,GRC,1963,1600.0,2,5949477.888,
GHA,GRC,1964,1800.0,2,6680298.496,
GHA,GRC,1965,1400.0,1,7600579.072,
GHA,GRC,1966,2000.0,1,8455610.88,
GHA,GRC,1967,1800.0,1,9136711.68,
GHA,GRC,1968,2160.0,2,9915140.096,
GHA,GRC,1969,2561.0,2,11266092.032,
GHA,GRC,1970,2022.0,2,13188347.904,
GHA,GRC,1971,3549.5,2,14645598.208,
GHA,GRC,1972,2228.5,2,16947813.376,
GHA,GRC,1973,4561.0,2,22430306.304,
GHA,GRC,1974,2476.5,2,25444849.664,
GHA,GRC,1975,3986.5,2,28631130.112,
GHA,GRC,1976,3889.0,2,31267792.896,
GHA,GRC,1977,4547.5,2,36309721.088,
GHA,GRC,1978,13220.5,2,44433559.552,
GHA,GRC,1979,3650.0,2,54682910.72,
GHA,GRC,1980,3876.0,2,57039360.0,
GHA,GRC,1981,3562.0,2,52539662.336,
GHA,GRC,1982,3459.5,2,54819528.704,
GHA,GRC,1983,5027.5,2,49611264.0,
GHA,GRC,1984,3930.0,1,48197214.208,
GHA,GRC,1985,1070.0,2,47997304.832,
GHA,GRC,1986,84.07150000000001,2,56587632.64,
GHA,GRC,1987,1937.4889999999998,2,65895006.208,
GHA,GRC,1988,1094.0565000000001,2,76542681.088,
GHA,GRC,1989,1496.624,2,79461171.2,
GHA,GRC,1990,4517.6115,2,98252300.288,135517219.779
GHA,GRC,1991,1924.5995,2,105531203.584,144368643.567
GHA,GRC,1992,10419.8155,2,116653531.136,148693495.24
GHA,GRC,1993,8285.2635,2,109210558.464,149795553.609
GHA,GRC,1994,3921.624,2,117032058.88,156042980.362
GHA,GRC,1995,5569.5485,2,137383436.288,162642304.237
GHA,GRC,1996,4830.0,2,146558599.168,171120830.289
GHA,GRC,1997,4805.657,2,143310864.384,182757003.454
GHA,GRC,1998,6481.9195,2,144918708.224,193131757.855
GHA,GRC,1999,4797.975,2,142998077.44,198711870.544
GHA,GRC,2000,5166.699,2,130580430.848,210755176.396
GHA,GRC,2001,5957.011,2,136006262.784,228231416.082
GHA,GRC,2002,8097.372,2,152714100.736,246559427.996
GHA,GRC,2003,8002.6375,2,201547399.168,260839187.353
GHA,GRC,2004,16909.836,2,239659040.768,278865832.297
GHA,GRC,2005,75933.65149999999,2,247665770.496,281028288.405
GHA,GRC,2006,14087.4025,2,273265393.664,314476206.162
GHA,GRC,2007,19696.69,2,318668275.712,323504148.095
GHA,GRC,2008,16627.2595,2,354628632.576,341817992.912
GHA,GRC,2009,12475.375,2,329837051.904,337613679.843
GHA,GRC,2010,16187.649,2,299598053.376,313653326.969
GHA,GRC,2011,19976.132,2,288803061.76,290296713.795
GHA,GRC,2012,34779.759,2,249525370.88,279267183.855
GHA,GRC,2013,20295.12,2,242230329.344,286168672.044
GHA,GRC,2014,249409.6495,2,236079775.744,287892477.511
GHA,GRC,2015,135492.6025,2,194860187.648,285216162.756
GHA,GRC,2016,21673.886,2,194558656.512,287830201.511
GHA,GRC,2017,42907.610499999995,2,199844406.014,307636097.252
GHA,HKG,1950,300.0,1,,
GHA,HKG,1951,600.0,1,,
GHA,HKG,1952,500.0,1,,
GHA,HKG,1953,1400.0,1,,
GHA,HKG,1954,2000.0,1,,
GHA,HKG,1955,4200.0,1,,
GHA,HKG,1956,3100.0,2,,
GHA,HKG,1957,2900.0,1,,
GHA,HKG,1958,2300.0,1,,
GHA,HKG,1959,3400.0,1,,
GHA,HKG,1960,4400.0,1,1320799.744,
GHA,HKG,1961,5600.0,1,1530754.816,
GHA,HKG,1962,2550.0,1,1724850.816,
GHA,HKG,1963,4950.0,1,1975045.376,
GHA,HKG,1964,4900.0,1,2274710.528,
GHA,HKG,1965,4000.0,1,2435078.656,
