iso3,year,country_exists,depth_score,agreement_type,reciprocal,fta_or_deeper,nonreciprocal_only,n_northern_reporting,n_northern_with_agreement,trade_total_northern,gdp_total_northern,trade_reciprocal_northern,gdp_reciprocal_northern,n_reciprocal_partners,n_partners_trade_available,reciprocal_trade_share,reciprocal_gdp_share,gdp_african,gdpcap_african,gdp_ppp_african,gdpcap_ppp_african,pop_african,pop_pwt_african,gdp_ppp_pwt_african,wto_african,gatt_african
TZA,1972,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,15.0,377931.0,2927304446.368,0.0,0.0,0.0,26.0,0.0,0.0,1596000.0,0.11,,,14504.939,14506.616,26772558.0,0.0,1.0
TZA,1973,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,16.0,456276.5,3532604577.152,0.0,0.0,0.0,27.0,0.0,0.0,1871849.984,0.125,,,14983.047,14985.131,28505034.0,0.0,1.0
TZA,1974,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,18.0,673112.0,3948556657.12,0.0,0.0,0.0,28.0,0.0,0.0,2284850.176,0.148,,,15475.026,15477.294,29744874.0,0.0,1.0
TZA,1975,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,18.0,686313.5,4429510582.784,0.0,0.0,0.0,28.0,0.0,0.0,2715849.984,0.17,,,15978.207,15980.301,32247062.0,0.0,1.0
TZA,1976,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,19.0,713513.0,4806278232.896,0.0,0.0,0.0,28.0,0.0,0.0,2915000.064,0.177,,,16491.793,16493.305,34911056.0,0.0,1.0
TZA,1977,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,19.0,906442.0,5430826885.312,0.0,0.0,0.0,28.0,0.0,0.0,3482679.808,0.205,,,17017.107,17017.67,33833988.0,0.0,1.0
TZA,1978,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,19.0,1211009.508,6534032980.16,0.0,0.0,0.0,27.0,0.0,0.0,4171290.112,0.238,,,17556.181,17555.494,34592664.0,0.0,1.0
TZA,1979,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,19.0,1137254.992,7510149364.864,0.0,0.0,0.0,27.0,0.0,0.0,4415600.128,0.244,,,18112.0,18109.885,35160816.0,0.0,1.0
TZA,1980,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,19.0,1209390.492,8340612450.304,0.0,0.0,0.0,27.0,0.0,0.0,5138220.032,0.275,,,18686.808,18683.156,34461392.0,0.0,1.0
TZA,1981,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,20.0,1069260.508,8455798984.639999,0.0,0.0,0.0,27.0,0.0,0.0,5930189.824,0.308,,,19282.215,19277.107,29937362.0,0.0,1.0
TZA,1982,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,20.0,1016125.0,8413404846.592001,0.0,0.0,0.0,28.0,0.0,0.0,6274350.08,0.315,,,19898.033,19891.549,30933496.0,0.0,1.0
TZA,1983,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,20.0,797380.0,8740008512.064,0.0,0.0,0.0,28.0,0.0,0.0,6329350.144,0.308,,,20532.688,20524.666,32298718.0,0.0,1.0
TZA,1984,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,20.0,853290.5,9461506897.664,0.0,0.0,0.0,28.0,0.0,0.0,5813729.792,0.274,,,21183.697,21173.604,34617860.0,0.0,1.0
TZA,1985,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,20.0,861275.5,10013658187.84,0.0,0.0,0.0,28.0,0.0,0.0,6904459.776,0.316,,,21849.854,21837.0,39671676.0,0.0,1.0
TZA,1986,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,22.0,895754.0,11908986258.239998,0.0,0.0,0.0,27.0,0.0,0.0,4882200.064,0.217,,,22527.517,22511.244,27861116.0,0.0,1.0
TZA,1987,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,22.0,929106.5,13601061168.384003,0.0,0.0,0.0,27.0,0.0,0.0,3523870.208,0.152,,,23218.477,23198.531,21839366.0,0.0,1.0
TZA,1988,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,22.0,964442.148,15340574223.36,0.0,0.0,0.0,26.0,0.0,0.0,5100405.248,0.213,,,23933.17,23909.953,28821628.0,0.0,1.0
TZA,1989,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,22.0,954874.2194999999,16164941408.576,0.0,0.0,0.0,27.0,0.0,0.0,4420167.68,0.179,,,24685.791,24660.576,27467238.0,0.0,1.0
TZA,1990,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,22.0,1020474.9465000001,18322889058.559998,0.0,0.0,0.0,28.0,0.0,0.0,4258742.784,0.167,23560053.608,0.952,25484.814,24779.318,27491310.0,0.0,1.0
TZA,1991,True,1.0,1_nonreciprocal,0.0,0.0,1.0,34.0,22.0,974762.7175,19393791276.544,0.0,0.0,0.0,27.0,0.0,0.0,4956588.032,0.188,24848663.128,0.971,26337.402,25614.014,27713372.0,0.0,1.0
TZA,1992,True,1.0,1_nonreciprocal,0.0,0.0,1.0,34.0,22.0,1053789.3935,20844117865.92,0.0,0.0,0.0,27.0,0.0,0.0,4601413.632,0.169,25563607.033,0.966,27236.099,26497.619,25615516.0,0.0,1.0
TZA,1993,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,23.0,994809.7270000001,21072670525.888,0.0,0.0,0.0,31.0,0.0,0.0,4257702.144,0.151,26487412.251,0.968,28157.055,27405.328,24983030.0,0.0,1.0
TZA,1994,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,23.0,929588.9315000002,22587045957.952,0.0,0.0,0.0,33.0,0.0,0.0,4510846.976,0.155,27475169.324,0.972,29067.333,28303.615,24041556.0,0.0,1.0
TZA,1995,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,23.0,1104325.73,24960546077.760002,0.0,0.0,0.0,30.0,0.0,0.0,5255221.248,0.175,29049508.981,0.998,29944.302,29170.777,24935668.0,1.0,1.0
TZA,1996,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,23.0,1014421.7565,25115816761.408,0.0,0.0,0.0,32.0,0.0,0.0,6496195.584,0.211,30924038.959,1.033,30780.453,29997.854,26895754.0,1.0,1.0
TZA,1997,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,23.0,1097880.956,24683023210.688,0.0,0.0,0.0,35.0,0.0,0.0,7683852.288,0.243,32562121.515,1.059,31586.039,30999.25,29608322.0,1.0,1.0
TZA,1998,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,23.0,1099255.1305,24755038679.936,0.0,0.0,0.0,36.0,0.0,0.0,9345174.528,0.289,34136179.239,1.082,32378.334,31587.713,31757982.0,1.0,1.0
TZA,1999,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,23.0,1105251.788,26015395041.984,0.0,0.0,0.0,35.0,0.0,0.0,9697847.296,0.292,36336180.085,1.123,33183.094,32402.539,34041752.0,1.0,1.0
TZA,2000,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,24.0,1119864.307,26479956300.608,0.0,0.0,0.0,35.0,0.0,0.0,10185786.368,0.299,38996583.323,1.174,34020.512,33262.043,36379316.0,1.0,1.0
TZA,2001,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,24.0,1258406.0645,26213172625.856,0.0,0.0,0.0,36.0,0.0,0.0,10383560.704,0.298,42277527.449,1.239,34895.397,34173.02,39496716.0,1.0,1.0
TZA,2002,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,24.0,1296829.48,27332669775.68,0.0,0.0,0.0,36.0,0.0,0.0,10805600.256,0.302,46001605.856,1.311,35806.496,35123.809,43810684.0,1.0,1.0
TZA,2003,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,25.0,1640135.04,30659992696.192,0.0,0.0,0.0,36.0,0.0,0.0,11659129.856,0.317,50149845.758,1.39,36760.83,36138.074,46837776.0,1.0,1.0
TZA,2004,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,32.0,1872684.424,34051005386.304,0.0,0.0,0.0,36.0,0.0,0.0,12825801.728,0.34,55562656.983,1.495,37765.141,37208.984,49777940.0,1.0,1.0
TZA,2005,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,32.0,1791227.9064999998,35810110801.536,0.0,0.0,0.0,36.0,0.0,0.0,14141916.16,0.364,62037908.172,1.621,38824.383,38337.543,56012764.0,1.0,1.0
TZA,2006,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,32.0,2157288.797,37668340994.816,0.0,0.0,0.0,36.0,0.0,0.0,14331231.232,0.359,66924027.956,1.696,39942.348,39490.949,59666988.0,1.0,1.0
TZA,2007,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,32.0,2800739.6115,41090276041.472,0.0,0.0,0.0,36.0,0.0,0.0,16825546.752,0.409,74520563.189,1.83,41119.694,40774.941,65868140.0,1.0,1.0
TZA,2008,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,32.0,3556709.8510000003,43356354594.304,0.0,0.0,0.0,36.0,0.0,0.0,20715085.824,0.489,80211998.963,1.909,42353.79,42082.715,71612512.0,1.0,1.0
TZA,2009,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,32.0,3196472.6405,40865587641.088,0.0,0.0,0.0,36.0,0.0,0.0,21368166.4,0.49,85171231.203,1.964,43639.751,43436.512,76339688.0,1.0,1.0
TZA,2010,True,2.0,2_reciprocal_pta,1.0,0.0,0.0,36.0,32.0,3897130.0115,42666123500.352005,1551639.7019999998,16055404053.504,23.0,36.0,0.3981493297429859,0.37630332301858965,22915004.416,0.51,91693558.658,2.048,44973.331,44828.938,85057152.0,1.0,1.0
TZA,2011,True,2.0,2_reciprocal_pta,1.0,0.0,0.0,36.0,32.0,4902692.8785,45767108476.736,2151242.4115,17343868811.263996,23.0,36.0,0.4387879201925824,0.378959243625367,23874164.736,0.515,100984255.979,2.186,46354.607,46257.691,94029288.0,1.0,1.0
TZA,2012,True,2.0,2_reciprocal_pta,1.0,0.0,0.0,36.0,32.0,5451933.4785,45700867909.632,2038644.029,16350456960.0,23.0,36.0,0.37393046651055173,0.35777125704332513,28248631.296,0.591,108131684.527,2.269,47783.108,47779.426,97687352.0,1.0,1.0
TZA,2013,True,2.0,2_reciprocal_pta,1.0,0.0,0.0,36.0,32.0,4830527.1274999995,46150748830.01601,1766978.7155000002,16996796837.888,23.0,36.0,0.3657941812272744,0.36828864685362256,33225037.824,0.675,117858525.37,2.397,49253.124,49252.84,101487792.0,1.0,1.0
TZA,2014,True,2.0,2_reciprocal_pta,1.0,0.0,0.0,36.0,32.0,4541619.3525,47358762874.11201,1925014.6860000002,17590487070.72,23.0,36.0,0.42386086032074616,0.3714304598175133,48197218.304,0.923,128324580.896,2.53,52234.867,50855.871,112993544.0,1.0,1.0
TZA,2015,True,2.0,2_reciprocal_pta,1.0,0.0,0.0,36.0,32.0,3708043.6364999996,44849923518.08,1692367.3669999999,15459393649.663998,23.0,36.0,0.4564043827157912,0.3446916390711786,45628248.064,0.847,138731925.533,2.652,53879.955,52420.527,118870928.0,1.0,1.0
TZA,2016,True,2.0,2_reciprocal_pta,1.0,0.0,0.0,36.0,32.0,3721009.8905,45883796063.871994,1603816.5815,15514617285.632002,23.0,36.0,0.43101647904636226,0.338128459642595,47431036.928,0.854,150336018.559,2.787,55572.201,54104.727,126300920.0,1.0,1.0
TZA,2017,True,2.0,2_reciprocal_pta,1.0,0.0,0.0,36.0,32.0,3086080.29,48443791181.825,1356845.5554999998,16468535362.169998,23.0,36.0,0.43966631713914345,0.3399514150401304,53320625.959,0.975,134274523.12,2.531,54660.343,55797.785,134100936.0,1.0,1.0
UGA,1950,False,,,,,,0.0,0.0,71600.0,439149675.856,0.0,0.0,0.0,13.0,0.0,0.0,,,,,5521.758,5353.509,4599623.0,0.0,0.0
UGA,1951,False,,,,,,0.0,0.0,127900.0,508704606.91200006,0.0,0.0,0.0,18.0,0.0,0.0,,,,,5670.97,5498.174,5809113.0,0.0,0.0
UGA,1952,False,,,,,,0.0,0.0,120685.0,564177641.312,0.0,0.0,0.0,22.0,0.0,0.0,,,,,5824.797,5647.314,5378594.5,0.0,0.0
UGA,1953,False,,,,,,0.0,0.0,94510.0,594802213.104,0.0,0.0,0.0,18.0,0.0,0.0,,,,,5983.396,5801.081,4334032.0,0.0,0.0
UGA,1954,False,,,,,,0.0,0.0,112910.0,608996152.944,0.0,0.0,0.0,20.0,0.0,0.0,,,,,6147.541,5960.224,4779379.0,0.0,0.0
UGA,1955,False,,,,,,0.0,0.0,125755.0,707212135.52,0.0,0.0,0.0,21.0,0.0,0.0,,,,,6317.454,6124.959,4747895.0,0.0,0.0
UGA,1956,False,,,,,,0.0,0.0,101465.0,759962809.184,0.0,0.0,0.0,20.0,0.0,0.0,,,,,6493.361,6295.507,4759091.0,0.0,0.0
UGA,1957,False,,,,,,0.0,0.0,132045.0,810041068.576,0.0,0.0,0.0,21.0,0.0,0.0,,,,,6675.501,6472.097,5561465.0,0.0,0.0
UGA,1958,False,,,,,,0.0,0.0,126380.0,830159736.224,0.0,0.0,0.0,22.0,0.0,0.0,,,,,6864.123,6654.972,5352930.5,0.0,0.0
UGA,1959,False,,,,,,0.0,0.0,109260.0,885219863.3280001,0.0,0.0,0.0,21.0,0.0,0.0,,,,,7059.486,6844.382,5586295.5,0.0,0.0
UGA,1960,False,,,,,,0.0,0.0,98760.0,1004764122.1600001,0.0,0.0,0.0,22.0,0.0,0.0,423145.696,0.062,,,6788.211,7040.591,5577020.5,0.0,0.0
UGA,1961,False,,,,,,0.0,0.0,96695.0,1068562561.6,0.0,0.0,0.0,21.0,0.0,0.0,441667.04,0.063,,,7006.629,7243.874,5699155.0,0.0,0.0
UGA,1962,True,1.0,1_nonreciprocal,0.0,0.0,1.0,29.0,1.0,107740.0,1154279277.792,0.0,0.0,0.0,22.0,0.0,0.0,449158.304,0.062,,,7240.155,7454.518,5840066.0,0.0,1.0
UGA,1963,True,1.0,1_nonreciprocal,0.0,0.0,1.0,29.0,1.0,142050.0,1241588382.56,0.0,0.0,0.0,22.0,0.0,0.0,516315.648,0.069,,,7487.412,7672.82,6047151.5,0.0,1.0
UGA,1964,True,1.0,1_nonreciprocal,0.0,0.0,1.0,30.0,1.0,186350.0,1356808025.408,0.0,0.0,0.0,22.0,0.0,0.0,589247.488,0.076,,,7746.181,7899.094,6912273.5,0.0,1.0
UGA,1965,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,1.0,185445.0,1474823991.328,0.0,0.0,0.0,23.0,0.0,0.0,884502.336,0.11,,,8014.376,8133.67,6898611.5,0.0,1.0
UGA,1966,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,1.0,226450.0,1613314560.144,0.0,0.0,0.0,24.0,0.0,0.0,925381.504,0.112,,,8292.751,8376.886,7359860.0,0.0,1.0
UGA,1967,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,1.0,237525.0,1724081100.72,0.0,0.0,0.0,26.0,0.0,0.0,967240.704,0.113,,,8580.647,8629.101,7257572.0,0.0,1.0
UGA,1968,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,1.0,245210.0,1867705725.52,0.0,0.0,0.0,23.0,0.0,0.0,1037379.264,0.117,,,8872.89,8890.686,7610888.0,0.0,1.0
UGA,1969,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,1.0,247516.5,2054570607.7919998,0.0,0.0,0.0,28.0,0.0,0.0,1168556.672,0.128,,,9162.794,9162.034,8141681.5,0.0,1.0
UGA,1970,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,1.0,283079.5,2273816559.2320004,0.0,0.0,0.0,28.0,0.0,0.0,1259554.816,0.133,,,9446.024,9446.064,9650907.0,0.0,1.0
UGA,1971,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,1.0,325518.0,2523239156.608,0.0,0.0,0.0,28.0,0.0,0.0,1417191.68,0.146,,,9720.388,9720.398,9059131.0,0.0,1.0
UGA,1972,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,15.0,282802.5,2927304446.368,0.0,0.0,0.0,27.0,0.0,0.0,1490970.368,0.149,,,9988.441,9988.381,10488133.0,0.0,1.0
UGA,1973,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,16.0,301132.5,3532604577.152,0.0,0.0,0.0,26.0,0.0,0.0,1701817.856,0.166,,,10256.553,10256.429,10909168.0,0.0,1.0
UGA,1974,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,18.0,345892.5,3948556657.12,0.0,0.0,0.0,27.0,0.0,0.0,2098945.024,0.199,,,10533.82,10533.716,10199993.0,0.0,1.0
UGA,1975,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,18.0,304810.5,4429510582.784,0.0,0.0,0.0,24.0,0.0,0.0,2359555.584,0.218,,,10827.097,10827.146,10534710.0,0.0,1.0
UGA,1976,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,19.0,389321.5,4806278232.896,0.0,0.0,0.0,25.0,0.0,0.0,2447300.096,0.22,,,11139.632,11139.833,11312760.0,0.0,1.0
UGA,1977,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,19.0,622053.0,5430826885.312,0.0,0.0,0.0,25.0,0.0,0.0,2936470.528,0.256,,,11470.628,11470.867,11657425.0,0.0,1.0
UGA,1978,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,19.0,393635.0,6534032980.16,0.0,0.0,0.0,26.0,0.0,0.0,2420260.864,0.205,,,11818.135,11818.307,11053212.0,0.0,1.0
UGA,1979,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,19.0,450044.0,7510149364.864,0.0,0.0,0.0,23.0,0.0,0.0,2139025.024,0.176,,,12178.512,12178.544,9538029.0,0.0,1.0
UGA,1980,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,19.0,562284.5,8340612450.304,0.0,0.0,0.0,26.0,0.0,0.0,1244610.048,0.099,,,12549.779,12549.54,9075045.0,0.0,1.0
UGA,1981,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,20.0,399792.77,8455798984.639999,0.0,0.0,0.0,23.0,0.0,0.0,1337299.968,0.103,,,12930.714,12930.209,9138912.0,0.0,1.0
UGA,1982,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,20.0,508090.6865,8413404846.592001,0.0,0.0,0.0,24.0,0.0,0.0,2177499.904,0.163,,,13324.39,13323.332,10690338.0,0.0,1.0
UGA,1983,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,20.0,459499.99749999994,8740008512.064,0.0,0.0,0.0,24.0,0.0,0.0,2240333.312,0.163,,,13738.114,13735.271,11903494.0,0.0,1.0
UGA,1984,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,20.0,518761.9165,9461506897.664,0.0,0.0,0.0,25.0,0.0,0.0,3615647.488,0.255,,,14181.63,14174.47,11649678.0,0.0,1.0
UGA,1985,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,20.0,515614.85599999997,10013658187.84,0.0,0.0,0.0,25.0,0.0,0.0,3519695.104,0.24,,,14661.481,14646.624,11428825.0,0.0,1.0
UGA,1986,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,22.0,579153.6869999999,11908986258.239998,0.0,0.0,0.0,23.0,0.0,0.0,3923244.032,0.258,,,15180.721,15154.521,11516640.0,0.0,1.0
UGA,1987,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,22.0,577709.3254999999,13601061168.384003,0.0,0.0,0.0,25.0,0.0,0.0,6269521.92,0.398,,,15736.176,15695.411,12345647.0,0.0,1.0
UGA,1988,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,22.0,526919.0695,15340574223.36,0.0,0.0,0.0,25.0,0.0,0.0,6508931.584,0.399,,,16320.417,16262.533,13065824.0,0.0,1.0
UGA,1989,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,22.0,526770.745,16164941408.576,0.0,0.0,0.0,26.0,0.0,0.0,5276481.024,0.312,,,16922.647,16846.09,13499183.0,0.0,1.0
UGA,1990,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,22.0,456979.37749999994,18322889058.559998,0.0,0.0,0.0,26.0,0.0,0.0,4304399.36,0.245,8814687.022,0.505,17534.84,17438.908,14001528.0,0.0,1.0
UGA,1991,True,1.0,1_nonreciprocal,0.0,0.0,1.0,34.0,22.0,418324.70399999997,19393791276.544,0.0,0.0,0.0,26.0,0.0,0.0,3321729.28,0.183,9613956.773,0.533,18156.096,18040.438,14187973.0,0.0,1.0
UGA,1992,True,1.0,1_nonreciprocal,0.0,0.0,1.0,34.0,22.0,385317.94200000004,20844117865.92,0.0,0.0,0.0,26.0,0.0,0.0,2857457.664,0.152,10169242.635,0.545,18788.441,18652.889,14858128.0,0.0,1.0
UGA,1993,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,23.0,350568.3435,21072670525.888,0.0,0.0,0.0,29.0,0.0,0.0,3220439.296,0.166,11278062.101,0.585,19430.462,19275.422,15515255.0,0.0,1.0
UGA,1994,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,23.0,589165.0020000001,22587045957.952,0.0,0.0,0.0,32.0,0.0,0.0,3990430.464,0.199,12255649.767,0.616,20081.152,19907.635,20718604.0,0.0,1.0
UGA,1995,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,23.0,845274.2119999999,24960546077.760002,0.0,0.0,0.0,29.0,0.0,0.0,5755819.008,0.278,13952966.33,0.679,20740.726,20550.291,20869158.0,1.0,1.0
UGA,1996,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,23.0,802925.2239999999,25115816761.408,0.0,0.0,0.0,30.0,0.0,0.0,6044585.472,0.282,15496622.665,0.731,21407.694,21202.117,21243436.0,1.0,1.0
UGA,1997,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,23.0,902607.8725,24683023210.688,0.0,0.0,0.0,32.0,0.0,0.0,6269333.504,0.284,16565702.465,0.758,22084.526,21865.93,22135028.0,1.0,1.0
UGA,1998,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,23.0,689507.9139999999,24755038679.936,0.0,0.0,0.0,34.0,0.0,0.0,6584815.616,0.289,17566893.165,0.779,22780.451,22551.789,23940662.0,1.0,1.0
UGA,1999,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,23.0,598062.1165,26015395041.984,0.0,0.0,0.0,34.0,0.0,0.0,5998563.328,0.255,19272203.113,0.828,23507.799,23272.994,25071722.0,1.0,1.0
UGA,2000,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,24.0,610409.2245,26479956300.608,0.0,0.0,0.0,35.0,0.0,0.0,6193246.72,0.255,20330039.284,0.846,24275.64,24039.273,26239194.0,1.0,1.0
UGA,2001,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,24.0,613009.151,26213172625.856,0.0,0.0,0.0,36.0,0.0,0.0,5840503.808,0.233,21871197.05,0.88,25088.034,24854.893,28148100.0,1.0,1.0
UGA,2002,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,24.0,639173.4894999999,27332669775.68,0.0,0.0,0.0,36.0,0.0,0.0,6178563.584,0.238,24146210.089,0.939,25943.441,25718.049,29859420.0,1.0,1.0
UGA,2003,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,25.0,766127.4295,30659992696.192,0.0,0.0,0.0,35.0,0.0,0.0,6336696.32,0.236,26221913.771,0.985,26838.428,26624.82,31061256.0,1.0,1.0
UGA,2004,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,32.0,934308.2695,34051005386.304,0.0,0.0,0.0,35.0,0.0,0.0,7940362.752,0.286,28777012.301,1.044,27766.987,27568.436,32893640.0,1.0,1.0
UGA,2005,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,32.0,1042577.7884999999,35810110801.536,0.0,0.0,0.0,36.0,0.0,0.0,9013834.752,0.314,31583911.262,1.107,28724.869,28543.939,36940684.0,1.0,1.0
UGA,2006,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,32.0,1151949.944,37668340994.816,0.0,0.0,0.0,36.0,0.0,0.0,9942597.632,0.335,36065146.224,1.22,29711.397,29550.66,39716480.0,1.0,1.0
UGA,2007,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,32.0,1573935.1409999996,41090276041.472,0.0,0.0,0.0,36.0,0.0,0.0,12292813.824,0.4,40139658.526,1.312,30728.746,30590.486,42628104.0,1.0,1.0
UGA,2008,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,32.0,2008714.2995,43356354594.304,0.0,0.0,0.0,36.0,0.0,0.0,14239027.2,0.448,44491277.677,1.405,31778.799,31663.896,46018060.0,1.0,1.0
UGA,2009,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,32.0,1728131.5235,40865587641.088,0.0,0.0,0.0,36.0,0.0,0.0,14824492.032,0.451,47849298.364,1.46,32864.326,32771.895,51353840.0,1.0,1.0
UGA,2010,True,2.0,2_reciprocal_pta,1.0,0.0,0.0,36.0,32.0,1743931.1655000001,42666123500.352005,1050851.4409999999,16055404053.504,23.0,35.0,0.6025762150415562,0.37630332301858965,16030996.48,0.472,51177169.722,1.509,33987.213,33915.133,55708408.0,1.0,1.0
UGA,2011,True,2.0,2_reciprocal_pta,1.0,0.0,0.0,36.0,32.0,2051126.0025,45767108476.736,1193184.8909999998,17343868811.263996,23.0,36.0,0.5817218881461671,0.378959243625367,15493319.68,0.441,57164099.632,1.629,35148.064,35093.648,60677240.0,1.0,1.0
UGA,2012,True,2.0,2_reciprocal_pta,1.0,0.0,0.0,36.0,32.0,1772570.8865,45700867909.632,1069313.774,16350456960.0,23.0,36.0,0.6032558596916795,0.35777125704332513,20040544.256,0.551,60460366.311,1.665,36345.86,36306.797,62338996.0,1.0,1.0
UGA,2013,True,2.0,2_reciprocal_pta,1.0,0.0,0.0,36.0,32.0,1961186.8285,46150748830.01601,1118810.3945,16996796837.888,23.0,36.0,0.5704761923960677,0.36828864685362256,21493614.592,0.572,63632692.238,1.694,37578.876,37553.727,65195816.0,1.0,1.0
UGA,2014,True,2.0,2_reciprocal_pta,1.0,0.0,0.0,36.0,32.0,1912756.3424999998,47358762874.11201,1127753.0614999996,17590487070.72,23.0,36.0,0.5895957767553447,0.3714304598175133,27927875.584,0.719,68170407.743,1.755,38833.34,38833.34,68461232.0,1.0,1.0
UGA,2015,True,2.0,2_reciprocal_pta,1.0,0.0,0.0,36.0,32.0,1722262.673,44849923518.08,1023647.8704999998,15459393649.663998,23.0,36.0,0.5943622227595011,0.3446916390711786,27856379.904,0.694,72344516.453,1.802,40144.871,40144.871,72099360.0,1.0,1.0
UGA,2016,True,2.0,2_reciprocal_pta,1.0,0.0,0.0,36.0,32.0,1555431.997,45883796063.871994,974804.6085,15514617285.632002,23.0,36.0,0.6267098853438335,0.338128459642595,25527910.4,0.615,76702400.286,1.849,41487.965,41487.965,71805696.0,1.0,1.0
UGA,2017,True,2.0,2_reciprocal_pta,1.0,0.0,0.0,36.0,32.0,1839357.3554999998,48443791181.825,1071377.415,16468535362.169998,23.0,36.0,0.582473770959403,0.3399514150401304,30744473.912,0.747,85406362.066,2.075,41166.588,42862.957,74577760.0,1.0,1.0
